,path,label_str
3717,drive/My Drive/Speech Emotion Recognition/data/CREMA/1016_IWW_NEU_XX.wav,neutral
3718,drive/My Drive/Speech Emotion Recognition/data/CREMA/1029_TIE_ANG_XX.wav,angry
3719,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-04-02-02-02-01.wav,sad
3720,drive/My Drive/Speech Emotion Recognition/data/CREMA/1040_TSI_ANG_XX.wav,angry
3721,drive/My Drive/Speech Emotion Recognition/data/CREMA/1006_TAI_NEU_XX.wav,neutral
3722,drive/My Drive/Speech Emotion Recognition/data/CREMA/1004_ITH_ANG_XX.wav,angry
3723,drive/My Drive/Speech Emotion Recognition/data/CREMA/1013_IEO_SAD_HI.wav,sad
3724,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-02-01-01-02-03.wav,neutral
3725,drive/My Drive/Speech Emotion Recognition/data/CREMA/1038_IOM_NEU_XX.wav,neutral
3726,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-02-02-02-02-15.wav,neutral
3727,drive/My Drive/Speech Emotion Recognition/data/CREMA/1042_IEO_SAD_MD.wav,sad
3728,drive/My Drive/Speech Emotion Recognition/data/CREMA/1027_WSI_HAP_XX.wav,happy
3729,drive/My Drive/Speech Emotion Recognition/data/CREMA/1041_IEO_SAD_HI.wav,sad
3730,drive/My Drive/Speech Emotion Recognition/data/CREMA/1014_TIE_HAP_XX.wav,happy
3731,drive/My Drive/Speech Emotion Recognition/data/CREMA/1056_IEO_NEU_XX.wav,neutral
3732,drive/My Drive/Speech Emotion Recognition/data/CREMA/1066_TAI_NEU_XX.wav,neutral
3733,drive/My Drive/Speech Emotion Recognition/data/CREMA/1046_TSI_NEU_XX.wav,neutral
3734,drive/My Drive/Speech Emotion Recognition/data/CREMA/1003_TIE_HAP_XX.wav,happy
3735,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-03-02-02-01-23.wav,happy
3736,drive/My Drive/Speech Emotion Recognition/data/CREMA/1028_DFA_HAP_XX.wav,happy
3737,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-01-01-01-01-11.wav,neutral
3738,drive/My Drive/Speech Emotion Recognition/data/CREMA/1062_MTI_HAP_XX.wav,happy
3739,drive/My Drive/Speech Emotion Recognition/data/CREMA/1008_ITS_SAD_XX.wav,sad
3740,drive/My Drive/Speech Emotion Recognition/data/CREMA/1060_DFA_NEU_XX.wav,neutral
3741,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-02-02-01-01-06.wav,neutral
3742,drive/My Drive/Speech Emotion Recognition/data/CREMA/1064_IEO_NEU_XX.wav,neutral
3743,drive/My Drive/Speech Emotion Recognition/data/CREMA/1029_WSI_SAD_XX.wav,sad
3744,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-04-02-01-02-22.wav,sad
3745,drive/My Drive/Speech Emotion Recognition/data/CREMA/1007_WSI_HAP_XX.wav,happy
3746,drive/My Drive/Speech Emotion Recognition/data/CREMA/1028_IEO_HAP_MD.wav,happy
3747,drive/My Drive/Speech Emotion Recognition/data/CREMA/1057_IEO_ANG_HI.wav,angry
3748,drive/My Drive/Speech Emotion Recognition/data/CREMA/1051_ITS_HAP_XX.wav,happy
3749,drive/My Drive/Speech Emotion Recognition/data/CREMA/1048_IEO_HAP_MD.wav,happy
3750,drive/My Drive/Speech Emotion Recognition/data/CREMA/1020_DFA_HAP_XX.wav,happy
3751,drive/My Drive/Speech Emotion Recognition/data/CREMA/1023_ITS_ANG_XX.wav,angry
3752,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-03-02-01-01-05.wav,happy
3753,drive/My Drive/Speech Emotion Recognition/data/CREMA/1034_ITH_ANG_XX.wav,angry
3754,drive/My Drive/Speech Emotion Recognition/data/CREMA/1016_IEO_ANG_HI.wav,angry
3755,drive/My Drive/Speech Emotion Recognition/data/CREMA/1023_IWL_NEU_XX.wav,neutral
3756,drive/My Drive/Speech Emotion Recognition/data/CREMA/1053_DFA_SAD_XX.wav,sad
3757,drive/My Drive/Speech Emotion Recognition/data/CREMA/1057_ITS_NEU_XX.wav,neutral
3758,drive/My Drive/Speech Emotion Recognition/data/CREMA/1013_IWW_SAD_XX.wav,sad
3759,drive/My Drive/Speech Emotion Recognition/data/CREMA/1019_TIE_SAD_XX.wav,sad
3760,drive/My Drive/Speech Emotion Recognition/data/CREMA/1021_TAI_HAP_XX.wav,happy
3761,drive/My Drive/Speech Emotion Recognition/data/CREMA/1019_IOM_HAP_XX.wav,happy
3762,drive/My Drive/Speech Emotion Recognition/data/CREMA/1042_IWW_NEU_XX.wav,neutral
3763,drive/My Drive/Speech Emotion Recognition/data/CREMA/1050_IWL_ANG_XX.wav,angry
3764,drive/My Drive/Speech Emotion Recognition/data/CREMA/1005_IWW_SAD_XX.wav,sad
3765,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-02-02-01-01-07.wav,neutral
3766,drive/My Drive/Speech Emotion Recognition/data/CREMA/1018_TSI_ANG_XX.wav,angry
3767,drive/My Drive/Speech Emotion Recognition/data/CREMA/1056_IEO_HAP_HI.wav,happy
3768,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-01-01-01-01-20.wav,neutral
3769,drive/My Drive/Speech Emotion Recognition/data/CREMA/1052_IEO_HAP_HI.wav,happy
3770,drive/My Drive/Speech Emotion Recognition/data/CREMA/1039_IEO_SAD_HI.wav,sad
3771,drive/My Drive/Speech Emotion Recognition/data/CREMA/1029_ITS_SAD_XX.wav,sad
3772,drive/My Drive/Speech Emotion Recognition/data/CREMA/1062_WSI_NEU_XX.wav,neutral
3773,drive/My Drive/Speech Emotion Recognition/data/CREMA/1007_IEO_HAP_LO.wav,happy
3774,drive/My Drive/Speech Emotion Recognition/data/CREMA/1006_DFA_HAP_XX.wav,happy
3775,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-03-01-02-02-08.wav,happy
3776,drive/My Drive/Speech Emotion Recognition/data/CREMA/1040_IEO_SAD_HI.wav,sad
3777,drive/My Drive/Speech Emotion Recognition/data/CREMA/1011_ITH_SAD_XX.wav,sad
3778,drive/My Drive/Speech Emotion Recognition/data/CREMA/1057_WSI_HAP_XX.wav,happy
3779,drive/My Drive/Speech Emotion Recognition/data/CREMA/1001_ITS_ANG_XX.wav,angry
3780,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-05-02-02-02-01.wav,angry
3781,drive/My Drive/Speech Emotion Recognition/data/CREMA/1019_TIE_NEU_XX.wav,neutral
3782,drive/My Drive/Speech Emotion Recognition/data/CREMA/1036_IEO_SAD_LO.wav,sad
3783,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-05-02-01-02-09.wav,angry
3784,drive/My Drive/Speech Emotion Recognition/data/CREMA/1011_IEO_SAD_HI.wav,sad
3785,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-04-01-01-02-16.wav,sad
3786,drive/My Drive/Speech Emotion Recognition/data/CREMA/1007_TAI_HAP_XX.wav,happy
3787,drive/My Drive/Speech Emotion Recognition/data/CREMA/1043_ITH_ANG_XX.wav,angry
3788,drive/My Drive/Speech Emotion Recognition/data/CREMA/1005_WSI_NEU_XX.wav,neutral
3789,drive/My Drive/Speech Emotion Recognition/data/CREMA/1016_MTI_HAP_XX.wav,happy
3790,drive/My Drive/Speech Emotion Recognition/data/CREMA/1065_IWL_ANG_XX.wav,angry
3791,drive/My Drive/Speech Emotion Recognition/data/CREMA/1038_TSI_ANG_XX.wav,angry
3792,drive/My Drive/Speech Emotion Recognition/data/CREMA/1019_TSI_SAD_XX.wav,sad
3793,drive/My Drive/Speech Emotion Recognition/data/CREMA/1035_WSI_HAP_XX.wav,happy
3794,drive/My Drive/Speech Emotion Recognition/data/CREMA/1055_ITH_ANG_XX.wav,angry
3795,drive/My Drive/Speech Emotion Recognition/data/CREMA/1028_TSI_SAD_XX.wav,sad
3796,drive/My Drive/Speech Emotion Recognition/data/CREMA/1004_IWL_HAP_XX.wav,happy
3797,drive/My Drive/Speech Emotion Recognition/data/CREMA/1011_DFA_HAP_XX.wav,happy
3798,drive/My Drive/Speech Emotion Recognition/data/CREMA/1028_IWW_SAD_XX.wav,sad
3799,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-05-02-02-01-16.wav,angry
3800,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-02-02-02-02-17.wav,neutral
3801,drive/My Drive/Speech Emotion Recognition/data/CREMA/1037_IEO_SAD_MD.wav,sad
3802,drive/My Drive/Speech Emotion Recognition/data/CREMA/1060_ITS_NEU_XX.wav,neutral
3803,drive/My Drive/Speech Emotion Recognition/data/CREMA/1045_IOM_ANG_XX.wav,angry
3804,drive/My Drive/Speech Emotion Recognition/data/CREMA/1057_TSI_NEU_XX.wav,neutral
3805,drive/My Drive/Speech Emotion Recognition/data/CREMA/1051_ITH_NEU_XX.wav,neutral
3806,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-02-02-02-01-03.wav,neutral
3807,drive/My Drive/Speech Emotion Recognition/data/CREMA/1001_IWW_ANG_XX.wav,angry
3808,drive/My Drive/Speech Emotion Recognition/data/CREMA/1016_ITH_SAD_XX.wav,sad
3809,drive/My Drive/Speech Emotion Recognition/data/CREMA/1063_IOM_HAP_XX.wav,happy
3810,drive/My Drive/Speech Emotion Recognition/data/CREMA/1056_ITH_HAP_XX.wav,happy
3811,drive/My Drive/Speech Emotion Recognition/data/CREMA/1034_TSI_NEU_XX.wav,neutral
3812,drive/My Drive/Speech Emotion Recognition/data/CREMA/1011_IEO_SAD_MD.wav,sad
3813,drive/My Drive/Speech Emotion Recognition/data/CREMA/1033_ITH_SAD_XX.wav,sad
3814,drive/My Drive/Speech Emotion Recognition/data/CREMA/1047_ITS_ANG_XX.wav,angry
3815,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-04-02-01-01-01.wav,sad
3816,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-04-02-02-02-08.wav,sad
3817,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-03-02-02-02-05.wav,happy
3818,drive/My Drive/Speech Emotion Recognition/data/CREMA/1031_WSI_SAD_XX.wav,sad
3819,drive/My Drive/Speech Emotion Recognition/data/CREMA/1004_TSI_NEU_XX.wav,neutral
3820,drive/My Drive/Speech Emotion Recognition/data/CREMA/1053_IWW_SAD_XX.wav,sad
3821,drive/My Drive/Speech Emotion Recognition/data/CREMA/1039_MTI_ANG_XX.wav,angry
3822,drive/My Drive/Speech Emotion Recognition/data/CREMA/1060_ITH_NEU_XX.wav,neutral
3823,drive/My Drive/Speech Emotion Recognition/data/CREMA/1005_DFA_NEU_XX.wav,neutral
3824,drive/My Drive/Speech Emotion Recognition/data/CREMA/1044_DFA_SAD_XX.wav,sad
3825,drive/My Drive/Speech Emotion Recognition/data/CREMA/1041_ITH_HAP_XX.wav,happy
3826,drive/My Drive/Speech Emotion Recognition/data/CREMA/1039_TSI_HAP_XX.wav,happy
3827,drive/My Drive/Speech Emotion Recognition/data/CREMA/1004_ITH_HAP_XX.wav,happy
3828,drive/My Drive/Speech Emotion Recognition/data/CREMA/1066_IWW_HAP_XX.wav,happy
3829,drive/My Drive/Speech Emotion Recognition/data/CREMA/1009_DFA_NEU_XX.wav,neutral
3830,drive/My Drive/Speech Emotion Recognition/data/CREMA/1044_ITH_SAD_XX.wav,sad
3831,drive/My Drive/Speech Emotion Recognition/data/CREMA/1055_TIE_ANG_XX.wav,angry
3832,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-03-02-01-01-07.wav,happy
3833,drive/My Drive/Speech Emotion Recognition/data/CREMA/1008_DFA_HAP_XX.wav,happy
3834,drive/My Drive/Speech Emotion Recognition/data/CREMA/1065_IEO_SAD_MD.wav,sad
3835,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-05-02-01-02-10.wav,angry
3836,drive/My Drive/Speech Emotion Recognition/data/CREMA/1051_IEO_SAD_HI.wav,sad
3837,drive/My Drive/Speech Emotion Recognition/data/CREMA/1019_WSI_SAD_XX.wav,sad
3838,drive/My Drive/Speech Emotion Recognition/data/CREMA/1062_ITH_ANG_XX.wav,angry
3839,drive/My Drive/Speech Emotion Recognition/data/CREMA/1039_TAI_HAP_XX.wav,happy
3840,drive/My Drive/Speech Emotion Recognition/data/CREMA/1028_IWW_NEU_XX.wav,neutral
3841,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-01-01-02-01-14.wav,neutral
3842,drive/My Drive/Speech Emotion Recognition/data/CREMA/1045_TIE_SAD_XX.wav,sad
3843,drive/My Drive/Speech Emotion Recognition/data/CREMA/1031_IWL_ANG_XX.wav,angry
3844,drive/My Drive/Speech Emotion Recognition/data/CREMA/1012_IWL_SAD_XX.wav,sad
3845,drive/My Drive/Speech Emotion Recognition/data/CREMA/1040_IWW_ANG_XX.wav,angry
3846,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-05-01-02-02-21.wav,angry
3847,drive/My Drive/Speech Emotion Recognition/data/CREMA/1055_IEO_ANG_MD.wav,angry
3848,drive/My Drive/Speech Emotion Recognition/data/CREMA/1026_WSI_HAP_XX.wav,happy
3849,drive/My Drive/Speech Emotion Recognition/data/CREMA/1043_MTI_NEU_XX.wav,neutral
3850,drive/My Drive/Speech Emotion Recognition/data/CREMA/1040_IEO_HAP_HI.wav,happy
3851,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-03-02-01-01-03.wav,happy
3852,drive/My Drive/Speech Emotion Recognition/data/CREMA/1053_TSI_SAD_XX.wav,sad
3853,drive/My Drive/Speech Emotion Recognition/data/CREMA/1030_IWL_ANG_XX.wav,angry
3854,drive/My Drive/Speech Emotion Recognition/data/CREMA/1023_DFA_HAP_XX.wav,happy
3855,drive/My Drive/Speech Emotion Recognition/data/CREMA/1012_TIE_SAD_XX.wav,sad
3856,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-02-01-01-01-20.wav,neutral
3857,drive/My Drive/Speech Emotion Recognition/data/CREMA/1021_IWW_ANG_XX.wav,angry
3858,drive/My Drive/Speech Emotion Recognition/data/CREMA/1002_IOM_HAP_XX.wav,happy
3859,drive/My Drive/Speech Emotion Recognition/data/CREMA/1039_DFA_SAD_XX.wav,sad
3860,drive/My Drive/Speech Emotion Recognition/data/CREMA/1023_MTI_SAD_XX.wav,sad
3861,drive/My Drive/Speech Emotion Recognition/data/CREMA/1019_IOM_NEU_XX.wav,neutral
3862,drive/My Drive/Speech Emotion Recognition/data/CREMA/1024_IEO_ANG_MD.wav,angry
3863,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-03-02-01-01-15.wav,happy
3864,drive/My Drive/Speech Emotion Recognition/data/CREMA/1047_WSI_ANG_XX.wav,angry
3865,drive/My Drive/Speech Emotion Recognition/data/CREMA/1056_IWL_SAD_XX.wav,sad
3866,drive/My Drive/Speech Emotion Recognition/data/CREMA/1028_ITS_ANG_XX.wav,angry
3867,drive/My Drive/Speech Emotion Recognition/data/CREMA/1018_TSI_NEU_XX.wav,neutral
3868,drive/My Drive/Speech Emotion Recognition/data/CREMA/1048_IOM_NEU_XX.wav,neutral
3869,drive/My Drive/Speech Emotion Recognition/data/CREMA/1063_ITS_SAD_XX.wav,sad
3870,drive/My Drive/Speech Emotion Recognition/data/CREMA/1044_IEO_SAD_HI.wav,sad
3871,drive/My Drive/Speech Emotion Recognition/data/CREMA/1049_ITS_SAD_XX.wav,sad
3872,drive/My Drive/Speech Emotion Recognition/data/CREMA/1022_IWL_SAD_XX.wav,sad
3873,drive/My Drive/Speech Emotion Recognition/data/CREMA/1043_DFA_HAP_XX.wav,happy
3874,drive/My Drive/Speech Emotion Recognition/data/CREMA/1033_DFA_SAD_XX.wav,sad
3875,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-02-02-01-02-19.wav,neutral
3876,drive/My Drive/Speech Emotion Recognition/data/CREMA/1056_IOM_HAP_XX.wav,happy
3877,drive/My Drive/Speech Emotion Recognition/data/CREMA/1019_IWL_SAD_XX.wav,sad
3878,drive/My Drive/Speech Emotion Recognition/data/CREMA/1028_WSI_HAP_XX.wav,happy
3879,drive/My Drive/Speech Emotion Recognition/data/CREMA/1009_TIE_SAD_XX.wav,sad
3880,drive/My Drive/Speech Emotion Recognition/data/CREMA/1015_IWL_NEU_XX.wav,neutral
3881,drive/My Drive/Speech Emotion Recognition/data/CREMA/1014_IEO_ANG_LO.wav,angry
3882,drive/My Drive/Speech Emotion Recognition/data/CREMA/1017_IWW_SAD_XX.wav,sad
3883,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-03-01-02-01-22.wav,happy
3884,drive/My Drive/Speech Emotion Recognition/data/CREMA/1022_WSI_ANG_XX.wav,angry
3885,drive/My Drive/Speech Emotion Recognition/data/CREMA/1034_IOM_ANG_XX.wav,angry
3886,drive/My Drive/Speech Emotion Recognition/data/CREMA/1008_IEO_HAP_LO.wav,happy
3887,drive/My Drive/Speech Emotion Recognition/data/CREMA/1055_DFA_NEU_XX.wav,neutral
3888,drive/My Drive/Speech Emotion Recognition/data/CREMA/1008_TAI_ANG_XX.wav,angry
3889,drive/My Drive/Speech Emotion Recognition/data/CREMA/1052_TIE_HAP_XX.wav,happy
3890,drive/My Drive/Speech Emotion Recognition/data/CREMA/1038_TSI_HAP_XX.wav,happy
3891,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-05-01-02-02-24.wav,angry
3892,drive/My Drive/Speech Emotion Recognition/data/CREMA/1013_MTI_NEU_XX.wav,neutral
3893,drive/My Drive/Speech Emotion Recognition/data/CREMA/1043_IOM_ANG_XX.wav,angry
3894,drive/My Drive/Speech Emotion Recognition/data/CREMA/1029_WSI_HAP_XX.wav,happy
3895,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-01-01-02-01-13.wav,neutral
3896,drive/My Drive/Speech Emotion Recognition/data/CREMA/1034_ITS_HAP_XX.wav,happy
3897,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-04-01-01-01-05.wav,sad
3898,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-03-01-02-02-21.wav,happy
3899,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-04-01-02-02-19.wav,sad
3900,drive/My Drive/Speech Emotion Recognition/data/CREMA/1008_IOM_HAP_XX.wav,happy
3901,drive/My Drive/Speech Emotion Recognition/data/CREMA/1055_IEO_SAD_MD.wav,sad
3902,drive/My Drive/Speech Emotion Recognition/data/CREMA/1052_DFA_SAD_XX.wav,sad
3903,drive/My Drive/Speech Emotion Recognition/data/CREMA/1041_IEO_NEU_XX.wav,neutral
3904,drive/My Drive/Speech Emotion Recognition/data/CREMA/1058_TAI_HAP_XX.wav,happy
3905,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-02-01-02-02-19.wav,neutral
3906,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-01-01-01-02-11.wav,neutral
3907,drive/My Drive/Speech Emotion Recognition/data/CREMA/1027_MTI_ANG_XX.wav,angry
3908,drive/My Drive/Speech Emotion Recognition/data/CREMA/1035_TSI_SAD_XX.wav,sad
3909,drive/My Drive/Speech Emotion Recognition/data/CREMA/1031_TSI_SAD_XX.wav,sad
3910,drive/My Drive/Speech Emotion Recognition/data/CREMA/1034_DFA_NEU_XX.wav,neutral
3911,drive/My Drive/Speech Emotion Recognition/data/CREMA/1038_TSI_NEU_XX.wav,neutral
3912,drive/My Drive/Speech Emotion Recognition/data/CREMA/1058_IOM_ANG_XX.wav,angry
3913,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-03-02-01-02-17.wav,happy
3914,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-03-02-01-02-22.wav,happy
3915,drive/My Drive/Speech Emotion Recognition/data/CREMA/1058_DFA_HAP_XX.wav,happy
3916,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-03-01-01-01-21.wav,happy
3917,drive/My Drive/Speech Emotion Recognition/data/CREMA/1062_ITH_HAP_XX.wav,happy
3918,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-02-01-01-02-23.wav,neutral
3919,drive/My Drive/Speech Emotion Recognition/data/CREMA/1066_IEO_ANG_LO.wav,angry
3920,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-03-01-01-01-08.wav,happy
3921,drive/My Drive/Speech Emotion Recognition/data/CREMA/1063_WSI_ANG_XX.wav,angry
3922,drive/My Drive/Speech Emotion Recognition/data/CREMA/1030_IEO_NEU_XX.wav,neutral
3923,drive/My Drive/Speech Emotion Recognition/data/CREMA/1026_MTI_NEU_XX.wav,neutral
3924,drive/My Drive/Speech Emotion Recognition/data/CREMA/1007_IWL_ANG_XX.wav,angry
3925,drive/My Drive/Speech Emotion Recognition/data/CREMA/1043_IEO_HAP_LO.wav,happy
3926,drive/My Drive/Speech Emotion Recognition/data/CREMA/1050_IWL_NEU_XX.wav,neutral
3927,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-04-01-02-02-09.wav,sad
3928,drive/My Drive/Speech Emotion Recognition/data/CREMA/1023_TSI_SAD_XX.wav,sad
3929,drive/My Drive/Speech Emotion Recognition/data/CREMA/1021_MTI_HAP_XX.wav,happy
3930,drive/My Drive/Speech Emotion Recognition/data/CREMA/1038_IEO_SAD_MD.wav,sad
3931,drive/My Drive/Speech Emotion Recognition/data/CREMA/1028_IWL_ANG_XX.wav,angry
3932,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-04-02-02-02-09.wav,sad
3933,drive/My Drive/Speech Emotion Recognition/data/CREMA/1058_TIE_NEU_XX.wav,neutral
3934,drive/My Drive/Speech Emotion Recognition/data/CREMA/1056_MTI_ANG_XX.wav,angry
3935,drive/My Drive/Speech Emotion Recognition/data/CREMA/1005_TIE_HAP_XX.wav,happy
3936,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-03-01-02-01-11.wav,happy
3937,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-03-02-02-02-06.wav,happy
3938,drive/My Drive/Speech Emotion Recognition/data/CREMA/1061_IWW_HAP_XX.wav,happy
3939,drive/My Drive/Speech Emotion Recognition/data/CREMA/1037_IOM_ANG_XX.wav,angry
3940,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-02-01-02-02-04.wav,neutral
3941,drive/My Drive/Speech Emotion Recognition/data/CREMA/1060_ITH_ANG_XX.wav,angry
3942,drive/My Drive/Speech Emotion Recognition/data/CREMA/1011_TIE_NEU_XX.wav,neutral
3943,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-04-01-02-02-04.wav,sad
3944,drive/My Drive/Speech Emotion Recognition/data/CREMA/1004_IOM_ANG_XX.wav,angry
3945,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-04-02-02-01-04.wav,sad
3946,drive/My Drive/Speech Emotion Recognition/data/CREMA/1053_TSI_ANG_XX.wav,angry
3947,drive/My Drive/Speech Emotion Recognition/data/CREMA/1054_TAI_SAD_XX.wav,sad
3948,drive/My Drive/Speech Emotion Recognition/data/CREMA/1033_IWW_ANG_XX.wav,angry
3949,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-02-01-01-02-11.wav,neutral
3950,drive/My Drive/Speech Emotion Recognition/data/CREMA/1056_MTI_SAD_XX.wav,sad
3951,drive/My Drive/Speech Emotion Recognition/data/CREMA/1048_MTI_NEU_XX.wav,neutral
3952,drive/My Drive/Speech Emotion Recognition/data/CREMA/1021_IEO_HAP_LO.wav,happy
3953,drive/My Drive/Speech Emotion Recognition/data/CREMA/1028_WSI_SAD_XX.wav,sad
3954,drive/My Drive/Speech Emotion Recognition/data/CREMA/1027_TSI_ANG_XX.wav,angry
3955,drive/My Drive/Speech Emotion Recognition/data/CREMA/1024_IWW_ANG_XX.wav,angry
3956,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-04-02-02-01-24.wav,sad
3957,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-02-02-02-02-12.wav,neutral
3958,drive/My Drive/Speech Emotion Recognition/data/CREMA/1021_ITS_ANG_XX.wav,angry
3959,drive/My Drive/Speech Emotion Recognition/data/CREMA/1007_TIE_NEU_XX.wav,neutral
3960,drive/My Drive/Speech Emotion Recognition/data/CREMA/1041_IWW_SAD_XX.wav,sad
3961,drive/My Drive/Speech Emotion Recognition/data/CREMA/1032_MTI_NEU_XX.wav,neutral
3962,drive/My Drive/Speech Emotion Recognition/data/CREMA/1058_IEO_HAP_LO.wav,happy
3963,drive/My Drive/Speech Emotion Recognition/data/CREMA/1028_IOM_SAD_XX.wav,sad
3964,drive/My Drive/Speech Emotion Recognition/data/CREMA/1053_TAI_ANG_XX.wav,angry
3965,drive/My Drive/Speech Emotion Recognition/data/CREMA/1017_ITH_SAD_XX.wav,sad
3966,drive/My Drive/Speech Emotion Recognition/data/CREMA/1016_IWL_ANG_XX.wav,angry
3967,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-04-02-01-01-24.wav,sad
3968,drive/My Drive/Speech Emotion Recognition/data/CREMA/1009_TSI_NEU_XX.wav,neutral
3969,drive/My Drive/Speech Emotion Recognition/data/CREMA/1006_TIE_ANG_XX.wav,angry
3970,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-04-02-01-01-18.wav,sad
3971,drive/My Drive/Speech Emotion Recognition/data/CREMA/1050_ITH_NEU_XX.wav,neutral
3972,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-05-02-01-01-22.wav,angry
3973,drive/My Drive/Speech Emotion Recognition/data/CREMA/1056_IEO_ANG_HI.wav,angry
3974,drive/My Drive/Speech Emotion Recognition/data/CREMA/1030_IOM_ANG_XX.wav,angry
3975,drive/My Drive/Speech Emotion Recognition/data/CREMA/1017_WSI_SAD_XX.wav,sad
3976,drive/My Drive/Speech Emotion Recognition/data/CREMA/1007_TIE_SAD_XX.wav,sad
3977,drive/My Drive/Speech Emotion Recognition/data/CREMA/1043_TIE_NEU_XX.wav,neutral
3978,drive/My Drive/Speech Emotion Recognition/data/CREMA/1011_TAI_ANG_XX.wav,angry
3979,drive/My Drive/Speech Emotion Recognition/data/CREMA/1028_TAI_ANG_XX.wav,angry
3980,drive/My Drive/Speech Emotion Recognition/data/CREMA/1050_IEO_ANG_LO.wav,angry
3981,drive/My Drive/Speech Emotion Recognition/data/CREMA/1065_IWL_HAP_XX.wav,happy
3982,drive/My Drive/Speech Emotion Recognition/data/CREMA/1011_IWL_SAD_XX.wav,sad
3983,drive/My Drive/Speech Emotion Recognition/data/CREMA/1001_ITH_HAP_XX.wav,happy
3984,drive/My Drive/Speech Emotion Recognition/data/CREMA/1014_IOM_HAP_XX.wav,happy
3985,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-03-01-01-01-04.wav,happy
3986,drive/My Drive/Speech Emotion Recognition/data/CREMA/1030_ITS_ANG_XX.wav,angry
3987,drive/My Drive/Speech Emotion Recognition/data/CREMA/1057_TSI_SAD_XX.wav,sad
3988,drive/My Drive/Speech Emotion Recognition/data/CREMA/1003_IEO_SAD_LO.wav,sad
3989,drive/My Drive/Speech Emotion Recognition/data/CREMA/1034_TAI_ANG_XX.wav,angry
3990,drive/My Drive/Speech Emotion Recognition/data/CREMA/1026_TSI_ANG_XX.wav,angry
3991,drive/My Drive/Speech Emotion Recognition/data/CREMA/1055_DFA_ANG_XX.wav,angry
3992,drive/My Drive/Speech Emotion Recognition/data/CREMA/1015_IWW_NEU_XX.wav,neutral
